1,1/2,1/3,1/4,1/5,1/6,1/7,1/8,1/9,1/10,1/1129.82070677276
3,1/4,2/6,2/7,1/8,1/9,1/10,1/39.7459062
3,1/4,2/6,2/7,2/8,1/9,1/10,1/34.777667925
3,1/4,3/6,1/7,1/8,1/9,1/10,1/83.5764686064
3,1/4,3/6,1/7,2/8,1/9,1/10,1/71.09803752975
3,1/4,3/6,2/7,1/8,1/9,1/10,1/54.57418659
3,1/4,3/6,2/7,2/8,1/9,1/10,1/45.478488825
3,1/4,1/6,1/7,1/8,1/9,1/10,2/181.53300607596
3,1/4,1/6,1/7,2/8,1/9,1/10,2/154.429119752119
3,1/4,1/6,2/7,1/8,1/9,1/10,2/118.53834351975
3,1/4,1/6,2/7,2/8,1/9,1/10,2/98.781952933125
3,1/4,2/6,1/7,1/8,1/9,1/10,2/65.55358552743
3,1/4,2/6,1/7,2/8,1/9,1/10,2/54.627987939525
3,1/4,2/6,2/7,1/8,1/9,1/10,2/41.931931041
3,1/4,2/6,2/7,2/8,1/9,1/10,2/36.690439660875
3,1/4,3/6,1/7,1/8,1/9,1/10,2/88.173174379752
3,1/4,3/6,1/7,2/8,1/9,1/10,2/75.0084295938862
3,1/4,3/6,2/7,1/8,1/9,1/10,2/57.57576685245
3,1/4,3/6,2/7,2/8,1/9,1/10,2/47.979805710375
3,1/4,1/5,1/7,1/8,1/9,1/10,1/141.25083588
3,1/4,1/5,1/7,2/8,1/9,1/10,1/120.16130135625
3,1/4,2/5,1/7,1/8,1/9,1/10,1/51.00724629
3,1/4,2/5,1/7,2/8,1/9,1/10,1/42.506038575
3,1/4,3/5,1/7,1/8,1/9,1/10,1/68.607548856
3,1/4,3/5,1/7,2/8,1/9,1/10,1/58.36406065875
3,1/4,1/5,1/7,1/8,1/9,1/10,2/149.0196318534
3,1/4,1/5,1/7,2/8,1/9,1/10,2/126.770172930844
3,1/4,2/5,1/7,1/8,1/9,1/10,2/53.81264483595
3,1/4,2/5,1/7,2/8,1/9,1/10,2/44.843870696625
3,1/4,3/5,1/7,1/8,1/9,1/10,2/72.38096404308
3,1/4,3/5,1/7,2/8,1/9,1/10,2/61.5740839949813
3,1/4,1/5,1/6,1/8,1/9,1/10,1/186.785644815
3,1/4,1/5,1/6,2/8,1/9,1/10,1/121.96823821875
3,1/4,2/5,1/6,1/8,1/9,1/10,1/67.45037173875
3,1/4,2/5,1/6,2/8,1/9,1/10,1/43.145227125
3,1/4,3/5,1/6,1/8,1/9,1/10,1/90.724456053
3,1/4,3/5,1/6,2/8,1/9,1/10,1/59.24171570625
3,1/4,1/5,1/6,1/8,1/9,1/10,2/197.058855279825
3,1/4,1/5,1/6,2/8,1/9,1/10,2/128.676491320781
3,1/4,2/5,1/6,1/8,1/9,1/10,2/71.1601421843812
3,1/4,2/5,1/6,2/8,1/9,1/10,2/45.518214616875
3,1/4,3/5,1/6,1/8,1/9,1/10,2/95.714301135915
3,1/4,3/5,1/6,2/8,1/9,1/10,2/62.5000100700938
3,1/4,1/5,1/6,1/7,1/9,1/10,1/132.053107032
3,1/4,1/5,1/6,1/7,2/9,1/10,1/112.33684452375
3,1/4,1/5,1/6,2/7,1/9,1/10,1/86.22870795
3,1/4,1/5,1/6,2/7,2/9,1/10,1/71.857256625
3,1/4,2/5,1/6,1/7,1/9,1/10,1/47.685844206
3,1/4,2/5,1/6,1/7,2/9,1/10,1/39.738203505
3,1/4,2/5,1/6,2/7,1/9,1/10,1/30.5026722
3,1/4,2/5,1/6,2/7,2/9,1/10,1/26.689838175
3,1/4,3/5,1/6,1/7,1/9,1/10,1/64.1400805584
3,1/4,3/5,1/6,1/7,2/9,1/10,1/54.56361019725
3,1/4,3/5,1/6,2/7,1/9,1/10,1/41.88251529
3,1/4,3/5,1/6,2/7,2/9,1/10,1/34.902096075
3,1/4,1/5,1/6,1/7,1/9,1/10,2/139.31602791876
3,1/4,1/5,1/6,1/7,2/9,1/10,2/118.515370972556
3,1/4,1/5,1/6,2/7,1/9,1/10,2/90.97128688725
3,1/4,1/5,1/6,2/7,2/9,1/10,2/75.809405739375
3,1/4,2/5,1/6,1/7,1/9,1/10,2/50.30856563733
3,1/4,2/5,1/6,1/7,2/9,1/10,2/41.923804697775
3,1/4,2/5,1/6,2/7,1/9,1/10,2/32.180319171
3,1/4,2/5,1/6,2/7,2/9,1/10,2/28.157779274625
3,1/4,3/5,1/6,1/7,1/9,1/10,2/67.667784989112
3,1/4,3/5,1/6,1/7,2/9,1/10,2/57.5646087580987
3,1/4,3/5,1/6,2/7,1/9,1/10,2/44.18605363095
3,1/4,3/5,1/6,2/7,2/9,1/10,2/36.821711359125
3,1/4,1/5,1/6,1/7,1/8,1/10,1/90.131485752
3,1/4,1/5,1/6,1/7,2/8,1/10,1/76.67435419875
3,1/4,1/5,1/6,2/7,1/8,1/10,1/58.85451495
3,1/4,1/5,1/6,2/7,2/8,1/10,1/49.045429125
3,1/4,2/5,1/6,1/7,1/8,1/10,1/32.547480966
3,1/4,2/5,1/6,1/7,2/8,1/10,1/27.122900805
3,1/4,2/5,1/6,2/7,1/8,1/10,1/20.8192842
3,1/4,2/5,1/6,2/7,2/8,1/10,1/18.216873675
3,1/4,3/5,1/6,1/7,1/8,1/10,1/43.7781502224
3,1/4,3/5,1/6,1/7,2/8,1/10,1/37.24182918225
3,1/4,3/5,1/6,2/7,1/8,1/10,1/28.58647869
3,1/4,3/5,1/6,2/7,2/8,1/10,1/23.822065575
3,1/4,1/5,1/6,1/7,1/8,1/10,2/95.08871746836
3,1/4,1/5,1/6,1/7,2/8,1/10,2/80.8914436796813
3,1/4,1/5,1/6,2/7,1/8,1/10,2/62.09151327225
3,1/4,1/5,1/6,2/7,2/8,1/10,2/51.742927726875
3,1/4,2/5,1/6,1/7,1/8,1/10,2/34.33759241913
3,1/4,2/5,1/6,1/7,2/8,1/10,2/28.614660349275
3,1/4,2/5,1/6,2/7,1/8,1/10,2/21.964344831
3,1/4,2/5,1/6,2/7,2/8,1/10,2/19.218801727125
3,1/4,3/5,1/6,1/7,1/8,1/10,2/46.185948484632
3,1/4,3/5,1/6,1/7,2/8,1/10,2/39.2901297872737
3,1/4,3/5,1/6,2/7,1/8,1/10,2/30.15873501795
3,1/4,3/5,1/6,2/7,2/8,1/10,2/25.132279181625
3,1/4,1/5,1/6,1/7,1/8,1/9,1/141.9570900594
3,1/4,1/5,1/6,1/7,2/8,1/9,1/120.762107863031
3,1/4,1/5,1/6,2/7,1/8,1/9,1/92.69586104625
3,1/4,1/5,1/6,2/7,2/8,1/9,1/77.246550871875
3,1/4,2/5,1/6,1/7,1/8,1/9,1/51.26228252145
3,1/4,2/5,1/6,1/7,2/8,1/9,1/42.718568767875
3,1/4,2/5,1/6,2/7,1/8,1/9,1/32.790372615
3,1/4,2/5,1/6,2/7,2/8,1/9,1/28.691576038125
3,1/4,3/5,1/6,1/7,1/8,1/9,1/68.95058660028
3,1/4,3/5,1/6,1/7,2/8,1/9,1/58.6558809620437
3,1/4,3/5,1/6,2/7,1/8,1/9,1/45.02370393675
3,1/4,3/5,1/6,2/7,2/8,1/9,1/37.519753280625
2,1/5,1/6,1/7,1/8,1/9,1/10,1/197.0602029396
2,1/5,1/6,1/7,2/8,1/9,1/10,1/167.7674700702
2,1/5,1/6,2/7,1/8,1/9,1/10,1/128.776736088
2,1/5,1/6,2/7,2/8,1/9,1/10,1/109.54965396375
2,1/5,1/6,1/7,1/8,1/9,1/10,2/207.898514101278
2,1/5,1/6,1/7,2/8,1/9,1/10,2/176.994680924061
2,1/5,1/6,2/7,1/8,1/9,1/10,2/135.85945657284
2,1/5,1/6,2/7,2/8,1/9,1/10,2/115.574884931756
2,1/4,1/6,1/7,1/8,1/9,1/10,1/418.006491084
2,1/4,1/6,1/7,2/8,1/9,1/10,1/355.870391058
2,1/4,1/6,2/7,1/8,1/9,1/10,1/273.16277352
2,1/4,1/6,2/7,2/8,1/9,1/10,1/232.3780538625
2,1/4,2/6,1/7,1/8,1/9,1/10,1/151.0633496736
2,1/4,2/6,1/7,2/8,1/9,1/10,1/128.5087523265
2,1/4,2/6,2/7,1/8,1/9,1/10,1/98.64211266
2,1/4,2/6,2/7,2/8,1/9,1/10,1/82.20176055
2,1/4,3/6,1/7,1/8,1/9,1/10,1/203.0317242408
2,1/4,3/6,1/7,2/8,1/9,1/10,1/172.8513327996
2,1/4,3/6,2/7,1/8,1/9,1/10,1/132.679061424
2,1/4,3/6,2/7,2/8,1/9,1/10,1/112.8693404475
2,1/4,1/6,1/7,1/8,1/9,1/10,2/440.99684809362
2,1/4,1/6,1/7,2/8,1/9,1/10,2/375.44326256619
2,1/4,1/6,2/7,1/8,1/9,1/10,2/288.1867260636
2,1/4,1/6,2/7,2/8,1/9,1/10,2/245.158846824937
2,1/4,2/6,1/7,1/8,1/9,1/10,2/159.371833905648
2,1/4,2/6,1/7,2/8,1/9,1/10,2/135.576733704457
2,1/4,2/6,2/7,1/8,1/9,1/10,2/104.0674288563
2,1/4,2/6,2/7,2/8,1/9,1/10,2/86.72285738025
2,1/4,3/6,1/7,1/8,1/9,1/10,2/214.198469074044
2,1/4,3/6,1/7,2/8,1/9,1/10,2/182.358156103578
2,1/4,3/6,2/7,1/8,1/9,1/10,2/139.97640980232
2,1/4,3/6,2/7,2/8,1/9,1/10,2/119.077154172112
2,1/4,1/5,1/7,1/8,1/9,1/10,1/343.13965686
2,1/4,1/5,1/7,2/8,1/9,1/10,1/292.13241057
2,1/4,2/5,1/7,1/8,1/9,1/10,1/124.007227344
2,1/4,2/5,1/7,2/8,1/9,1/10,1/105.4922593725
2,1/4,3/5,1/7,1/8,1/9,1/10,1/166.667833332
2,1/4,3/5,1/7,2/8,1/9,1/10,1/141.892885134
2,1/4,1/5,1/7,1/8,1/9,1/10,2/362.0123379873
2,1/4,1/5,1/7,2/8,1/9,1/10,2/308.19969315135
2,1/4,2/5,1/7,1/8,1/9,1/10,2/130.82762484792
2,1/4,2/5,1/7,2/8,1/9,1/10,2/111.294333637988
2,1/4,3/5,1/7,1/8,1/9,1/10,2/175.83456416526
2,1/4,3/5,1/7,2/8,1/9,1/10,2/149.69699381637
2,1/4,1/5,1/6,1/8,1/9,1/10,1/453.7570462425
2,1/4,1/5,1/6,2/8,1/9,1/10,1/296.52537915
2,1/4,2/5,1/6,1/8,1/9,1/10,1/163.983241422
2,1/4,2/5,1/6,2/8,1/9,1/10,1/107.0786091375
2,1/4,3/5,1/6,1/8,1/9,1/10,1/220.3962796035
2,1/4,3/5,1/6,2/8,1/9,1/10,1/144.02661273
2,1/4,1/5,1/6,1/8,1/9,1/10,2/478.713683785837
2,1/4,1/5,1/6,2/8,1/9,1/10,2/312.83427500325
2,1/4,2/5,1/6,1/8,1/9,1/10,2/173.00231970021
2,1/4,2/5,1/6,2/8,1/9,1/10,2/112.967932640062
2,1/4,3/5,1/6,1/8,1/9,1/10,2/232.518074981692
2,1/4,3/5,1/6,2/8,1/9,1/10,2/151.94807643015
2,1/4,1/5,1/6,1/7,1/9,1/10,1/320.795679204
2,1/4,1/5,1/6,1/7,2/9,1/10,1/273.109834998
2,1/4,1/5,1/6,2/7,1/9,1/10,1/209.63654712
2,1/4,1/5,1/6,2/7,2/9,1/10,1/178.3366459875
2,1/4,2/5,1/6,1/7,1/9,1/10,1/115.9323381216
2,1/4,2/5,1/6,1/7,2/9,1/10,1/98.6229959715
2,1/4,2/5,1/6,2/7,1/9,1/10,1/75.70208646
2,1/4,2/5,1/6,2/7,2/9,1/10,1/63.08507205
2,1/4,3/5,1/6,1/7,1/9,1/10,1/155.8150441848
2,1/4,3/5,1/6,1/7,2/9,1/10,1/132.6533484276
2,1/4,3/5,1/6,2/7,1/9,1/10,1/101.823465744
2,1/4,3/5,1/6,2/7,2/9,1/10,1/86.6206566225
2,1/4,1/5,1/6,1/7,1/9,1/10,2/338.43944156022
2,1/4,1/5,1/6,1/7,2/9,1/10,2/288.13087592289
2,1/4,1/5,1/6,2/7,1/9,1/10,2/221.1665572116
2,1/4,1/5,1/6,2/7,2/9,1/10,2/188.145161516812
2,1/4,2/5,1/6,1/7,1/9,1/10,2/122.308616718288
2,1/4,2/5,1/6,1/7,2/9,1/10,2/104.047260749932
2,1/4,2/5,1/6,2/7,1/9,1/10,2/79.8657012153
2,1/4,2/5,1/6,2/7,2/9,1/10,2/66.55475101275
2,1/4,3/5,1/6,1/7,1/9,1/10,2/164.384871614964
2,1/4,3/5,1/6,1/7,2/9,1/10,2/139.949282591118
2,1/4,3/5,1/6,2/7,1/9,1/10,2/107.42375635992
2,1/4,3/5,1/6,2/7,2/9,1/10,2/91.3847927367375
2,1/4,1/5,1/6,1/7,1/8,1/10,1/218.955781044
2,1/4,1/5,1/6,1/7,2/8,1/10,1/186.408300078
2,1/4,1/5,1/6,2/7,1/8,1/10,1/143.08526232
2,1/4,1/5,1/6,2/7,2/8,1/10,1/121.7218377375
2,1/4,2/5,1/6,1/7,1/8,1/10,1/79.1284212576
2,1/4,2/5,1/6,1/7,2/8,1/10,1/67.3141083615
2,1/4,2/5,1/6,2/7,1/8,1/10,1/51.66967806
2,1/4,2/5,1/6,2/7,2/8,1/10,1/43.05806505
2,1/4,3/5,1/6,1/7,1/8,1/10,1/106.3499507928
2,1/4,3/5,1/6,1/7,2/8,1/10,1/90.5411743236
2,1/4,3/5,1/6,2/7,1/8,1/10,1/69.498555984
2,1/4,3/5,1/6,2/7,2/8,1/10,1/59.1220354725
2,1/4,1/5,1/6,1/7,1/8,1/10,2/230.99834900142
2,1/4,1/5,1/6,1/7,2/8,1/10,2/196.66075658229
2,1/4,1/5,1/6,2/7,1/8,1/10,2/150.9549517476
2,1/4,1/5,1/6,2/7,2/8,1/10,2/128.416538813062
2,1/4,2/5,1/6,1/7,1/8,1/10,2/83.480484426768
2,1/4,2/5,1/6,1/7,2/8,1/10,2/71.0163843213825
2,1/4,2/5,1/6,2/7,1/8,1/10,2/54.5115103533
2,1/4,2/5,1/6,2/7,2/8,1/10,2/45.42625862775
2,1/4,3/5,1/6,1/7,1/8,1/10,2/112.199198086404
2,1/4,3/5,1/6,1/7,2/8,1/10,2/95.520938911398
2,1/4,3/5,1/6,2/7,1/8,1/10,2/73.32097656312
2,1/4,3/5,1/6,2/7,2/8,1/10,2/62.3737474234875
2,1/4,1/5,1/6,1/7,1/8,1/9,1/344.8553551443
2,1/4,1/5,1/6,1/7,2/8,1/9,1/293.59307262285
2,1/4,1/5,1/6,2/7,1/8,1/9,1/225.359288154
2,1/4,1/5,1/6,2/7,2/8,1/9,1/191.711894436563
2,1/4,2/5,1/6,1/7,1/8,1/9,1/124.62726348072
2,1/4,2/5,1/6,1/7,2/8,1/9,1/106.019720669362
2,1/4,2/5,1/6,2/7,1/8,1/9,1/81.3797429445
2,1/4,2/5,1/6,2/7,2/8,1/9,1/67.81645245375
2,1/4,3/5,1/6,1/7,1/8,1/9,1/167.50117249866
2,1/4,3/5,1/6,1/7,2/8,1/9,1/142.60234955967
2,1/4,3/5,1/6,2/7,1/8,1/9,1/109.4602256748
2,1/4,3/5,1/6,2/7,2/8,1/9,1/93.1172058691875
2,1/3,1/6,1/7,1/8,1/9,1/10,1/127.8228343392
2,1/3,1/6,1/7,2/8,1/9,1/10,1/108.7381750455
2,1/3,1/6,2/7,1/8,1/9,1/10,1/83.46640302
2,1/3,1/6,2/7,2/8,1/9,1/10,1/69.55533585
2,1/3,1/6,1/7,1/8,1/9,1/10,2/134.853090227856
2,1/3,1/6,1/7,2/8,1/9,1/10,2/114.718774673002
2,1/3,1/6,2/7,1/8,1/9,1/10,2/88.0570551861
2,1/3,1/6,2/7,2/8,1/9,1/10,2/73.38087932175
2,1/3,1/5,1/7,1/8,1/9,1/10,1/104.929192368
2,1/3,1/5,1/7,2/8,1/9,1/10,1/89.2626810075
2,1/3,1/5,1/7,1/8,1/9,1/10,2/110.70029794824
2,1/3,1/5,1/7,2/8,1/9,1/10,2/94.1721284629125
2,1/3,1/5,1/6,1/8,1/9,1/10,1/138.755050434
2,1/3,1/5,1/6,2/8,1/9,1/10,1/90.6049769625
2,1/3,1/5,1/6,1/8,1/9,1/10,2/146.38657820787
2,1/3,1/5,1/6,2/8,1/9,1/10,2/95.5882506954375
2,1/3,1/5,1/6,1/7,1/9,1/10,1/98.0965937952
2,1/3,1/5,1/6,1/7,2/9,1/10,1/83.4502273605
2,1/3,1/5,1/6,2/7,1/9,1/10,1/64.05561162
2,1/3,1/5,1/6,2/7,2/9,1/10,1/53.37967635
2,1/3,1/5,1/6,1/7,1/9,1/10,2/103.491906453936
2,1/3,1/5,1/6,1/7,2/9,1/10,2/88.0399898653275
2,1/3,1/5,1/6,2/7,1/9,1/10,2/67.5786702591
2,1/3,1/5,1/6,2/7,2/9,1/10,2/56.31555854925
2,1/3,1/5,1/6,1/7,1/8,1/10,1/66.9548179872
2,1/3,1/5,1/6,1/7,2/8,1/10,1/56.9580916905
2,1/3,1/5,1/6,2/7,1/8,1/10,1/43.72049682
2,1/3,1/5,1/6,2/7,2/8,1/10,1/36.43374735
2,1/3,1/5,1/6,1/7,1/8,1/10,2/70.637332976496
2,1/3,1/5,1/6,1/7,2/8,1/10,2/60.0907867334775
2,1/3,1/5,1/6,2/7,1/8,1/10,2/46.1251241451
2,1/3,1/5,1/6,2/7,2/8,1/10,2/38.43760345425
2,1/3,1/5,1/6,1/7,1/8,1/9,1/105.45383832984
2,1/3,1/5,1/6,1/7,2/8,1/9,1/89.7089944125375
2,1/3,1/5,1/6,2/7,1/8,1/9,1/68.8597824915
2,1/3,1/5,1/6,2/7,2/8,1/9,1/57.38315207625
2,1/3,1/4,1/7,1/8,1/9,1/10,1/222.57707472
2,1/3,1/4,1/7,2/8,1/9,1/10,1/189.345080925
2,1/3,1/4,2/7,1/8,1/9,1/10,1/80.37505476
2,1/3,1/4,2/7,2/8,1/9,1/10,1/66.9792123
2,1/3,1/4,3/7,1/8,1/9,1/10,1/108.108864864
2,1/3,1/4,3/7,2/8,1/9,1/10,1/91.967610735
2,1/3,1/4,1/7,1/8,1/9,1/10,2/234.8188138296
2,1/3,1/4,1/7,2/8,1/9,1/10,2/199.759060375875
2,1/3,1/4,2/7,1/8,1/9,1/10,2/84.7956827718
2,1/3,1/4,2/7,2/8,1/9,1/10,2/70.6630689765
2,1/3,1/4,3/7,1/8,1/9,1/10,2/114.05485243152
2,1/3,1/4,3/7,2/8,1/9,1/10,2/97.025829325425
2,1/3,1/4,1/6,1/8,1/9,1/10,1/294.32889486
2,1/3,1/4,1/6,2/8,1/9,1/10,1/192.192375375
2,1/3,1/4,2/6,1/8,1/9,1/10,1/106.285434255
2,1/3,1/4,2/6,2/8,1/9,1/10,1/67.9864185
2,1/3,1/4,3/6,1/8,1/9,1/10,1/142.959748932
2,1/3,1/4,3/6,2/8,1/9,1/10,1/93.350582325
2,1/3,1/4,1/6,1/8,1/9,1/10,2/310.5169840773
2,1/3,1/4,1/6,2/8,1/9,1/10,2/202.762956020625
2,1/3,1/4,2/6,1/8,1/9,1/10,2/112.131133139025
2,1/3,1/4,2/6,2/8,1/9,1/10,2/71.7256715175
2,1/3,1/4,3/6,1/8,1/9,1/10,2/150.82253512326
2,1/3,1/4,3/6,2/8,1/9,1/10,2/98.484864352875
2,1/3,1/4,1/6,1/7,1/9,1/10,1/208.083683808
2,1/3,1/4,1/6,1/7,2/9,1/10,1/177.015633795
2,1/3,1/4,1/6,2/7,1/9,1/10,1/135.8755398
2,1/3,1/4,1/6,2/7,2/9,1/10,1/113.2296165
2,1/3,1/4,2/6,1/7,1/9,1/10,1/75.141330264
2,1/3,1/4,2/6,1/7,2/9,1/10,1/62.61777522
2,1/3,1/4,2/6,2/7,1/9,1/10,1/48.0648168
2,1/3,1/4,2/6,2/7,2/9,1/10,1/42.0567147
2,1/3,1/4,3/6,1/7,1/9,1/10,1/101.0692178496
2,1/3,1/4,3/6,1/7,2/9,1/10,1/85.979022129
2,1/3,1/4,3/6,2/7,1/9,1/10,1/65.99669076
2,1/3,1/4,3/6,2/7,2/9,1/10,1/54.9972423
2,1/3,1/4,1/6,1/7,1/9,1/10,2/219.52828641744
2,1/3,1/4,1/6,1/7,2/9,1/10,2/186.751493653725
2,1/3,1/4,1/6,2/7,1/9,1/10,2/143.348694489
2,1/3,1/4,1/6,2/7,2/9,1/10,2/119.4572454075
2,1/3,1/4,2/6,1/7,1/9,1/10,2/79.27410342852
2,1/3,1/4,2/6,1/7,2/9,1/10,2/66.0617528571
2,1/3,1/4,2/6,2/7,1/9,1/10,2/50.708381724
2,1/3,1/4,2/6,2/7,2/9,1/10,2/44.3698340085
2,1/3,1/4,3/6,1/7,1/9,1/10,2/106.628024831328
2,1/3,1/4,3/6,1/7,2/9,1/10,2/90.707868346095
2,1/3,1/4,3/6,2/7,1/9,1/10,2/69.6265087518
2,1/3,1/4,3/6,2/7,2/9,1/10,2/58.0220906265
2,1/3,1/4,1/6,1/7,1/8,1/10,1/142.025371488
2,1/3,1/4,1/6,1/7,2/8,1/10,1/120.820194495
2,1/3,1/4,1/6,2/7,1/8,1/10,1/92.7404478
2,1/3,1/4,1/6,2/7,2/8,1/10,1/77.2837065
2,1/3,1/4,2/6,1/7,1/8,1/10,1/51.286939704
2,1/3,1/4,2/6,1/7,2/8,1/10,1/42.73911642
2,1/3,1/4,2/6,2/7,1/8,1/10,1/32.8061448
2,1/3,1/4,2/6,2/7,2/8,1/10,1/28.7053767
2,1/3,1/4,3/6,1/7,1/8,1/10,1/68.9837518656
2,1/3,1/4,3/6,1/7,2/8,1/10,1/58.684094469
2,1/3,1/4,3/6,2/7,1/8,1/10,1/45.04536036
2,1/3,1/4,3/6,2/7,2/8,1/10,1/37.5378003
2,1/3,1/4,1/6,1/7,1/8,1/10,2/149.83676691984
2,1/3,1/4,1/6,1/7,2/8,1/10,2/127.465305192225
2,1/3,1/4,1/6,2/7,1/8,1/10,2/97.841172429
2,1/3,1/4,1/6,2/7,2/8,1/10,2/81.5343103575
2,1/3,1/4,2/6,1/7,1/8,1/10,2/54.10772138772
2,1/3,1/4,2/6,1/7,2/8,1/10,2/45.0897678231
2,1/3,1/4,2/6,2/7,1/8,1/10,2/34.610482764
2,1/3,1/4,2/6,2/7,2/8,1/10,2/30.2841724185
2,1/3,1/4,3/6,1/7,1/8,1/10,2/72.777858218208
2,1/3,1/4,3/6,1/7,2/8,1/10,2/61.911719664795
2,1/3,1/4,3/6,2/7,1/8,1/10,2/47.5228551798
2,1/3,1/4,3/6,2/7,2/8,1/10,2/39.6023793165
2,1/3,1/4,1/6,1/7,1/8,1/9,1/223.6899600936
2,1/3,1/4,1/6,1/7,2/8,1/9,1/190.291806329625
2,1/3,1/4,1/6,2/7,1/8,1/9,1/146.066205285
2,1/3,1/4,1/6,2/7,2/8,1/9,1/121.7218377375
2,1/3,1/4,2/6,1/7,1/8,1/9,1/80.7769300338
2,1/3,1/4,2/6,1/7,2/8,1/9,1/67.3141083615
2,1/3,1/4,2/6,2/7,1/8,1/9,1/51.66967806
2,1/3,1/4,2/6,2/7,2/8,1/9,1/45.2109683025
2,1/3,1/4,3/6,1/7,1/8,1/9,1/108.64940918832
2,1/3,1/4,3/6,1/7,2/8,1/9,1/92.427448788675
2,1/3,1/4,3/6,2/7,1/8,1/9,1/70.946442567
2,1/3,1/4,3/6,2/7,2/8,1/9,1/59.1220354725
2,1/3,1/4,1/5,1/8,1/9,1/10,1/241.6132719
2,1/3,1/4,2/5,1/8,1/9,1/10,1/87.249237075
2,1/3,1/4,3/5,1/8,1/9,1/10,1/117.35501778
2,1/3,1/4,1/5,1/8,1/9,1/10,2/254.9020018545
2,1/3,1/4,2/5,1/8,1/9,1/10,2/92.047945114125
2,1/3,1/4,3/5,1/8,1/9,1/10,2/123.8095437579
2,1/3,1/4,1/5,1/7,1/9,1/10,1/170.81496432
2,1/3,1/4,1/5,1/7,2/9,1/10,1/145.311341175
2,1/3,1/4,2/5,1/7,1/9,1/10,1/61.68318156
2,1/3,1/4,2/5,1/7,2/9,1/10,1/51.4026513
2,1/3,1/4,3/5,1/7,1/9,1/10,1/82.967268384
2,1/3,1/4,3/5,1/7,2/9,1/10,1/70.579794285
2,1/3,1/4,1/5,1/7,1/9,1/10,2/180.2097873576
2,1/3,1/4,1/5,1/7,2/9,1/10,2/153.303464939625
2,1/3,1/4,2/5,1/7,1/9,1/10,2/65.0757565458
2,1/3,1/4,2/5,1/7,2/9,1/10,2/54.2297971215
2,1/3,1/4,3/5,1/7,1/9,1/10,2/87.53046814512
2,1/3,1/4,3/5,1/7,2/9,1/10,2/74.461682970675
2,1/3,1/4,1/5,1/7,1/8,1/10,1/116.58799152
2,1/3,1/4,1/5,1/7,2/8,1/10,1/99.180756675
2,1/3,1/4,2/5,1/7,1/8,1/10,1/42.10121916
2,1/3,1/4,2/5,1/7,2/8,1/10,1/35.0843493
2,1/3,1/4,3/5,1/7,1/8,1/10,1/56.628453024
2,1/3,1/4,3/5,1/7,2/8,1/10,1/48.173510385
2,1/3,1/4,1/5,1/7,1/8,1/10,2/123.0003310536
2,1/3,1/4,1/5,1/7,2/8,1/10,2/104.635698292125
2,1/3,1/4,2/5,1/7,1/8,1/10,2/44.4167862138
2,1/3,1/4,2/5,1/7,2/8,1/10,2/37.0139885115
2,1/3,1/4,3/5,1/7,1/8,1/10,2/59.74301794032
2,1/3,1/4,3/5,1/7,2/8,1/10,2/50.823053456175
2,1/3,1/4,1/5,1/7,1/8,1/9,1/183.626086644
2,1/3,1/4,1/5,1/7,2/8,1/9,1/156.209691763125
2,1/3,1/4,2/5,1/7,1/8,1/9,1/66.309420177
2,1/3,1/4,2/5,1/7,2/8,1/9,1/55.2578501475
2,1/3,1/4,3/5,1/7,1/8,1/9,1/89.1898135128
2,1/3,1/4,3/5,1/7,2/8,1/9,1/75.873278856375
2,1/3,1/4,1/5,1/6,1/9,1/10,1/225.88031466
2,1/3,1/4,1/5,1/6,2/9,1/10,1/147.496474125
2,1/3,1/4,2/5,1/6,1/9,1/10,1/81.567891405
2,1/3,1/4,2/5,1/6,2/9,1/10,1/52.1756235
2,1/3,1/4,3/5,1/6,1/9,1/10,1/109.713295692
2,1/3,1/4,3/5,1/6,2/9,1/10,1/71.641144575
2,1/3,1/4,1/5,1/6,1/9,1/10,2/238.3037319663
2,1/3,1/4,1/5,1/6,2/9,1/10,2/155.608780201875
2,1/3,1/4,2/5,1/6,1/9,1/10,2/86.054125432275
2,1/3,1/4,2/5,1/6,2/9,1/10,2/55.0452827925
2,1/3,1/4,3/5,1/6,1/9,1/10,2/115.74752695506
2,1/3,1/4,3/5,1/6,2/9,1/10,2/75.581407526625
2,1/3,1/4,1/5,1/6,1/8,1/10,1/154.17227826
2,1/3,1/4,1/5,1/6,2/8,1/10,1/100.672196625
2,1/3,1/4,2/5,1/6,1/8,1/10,1/55.673322705
2,1/3,1/4,2/5,1/6,2/8,1/10,1/35.6119335
2,1/3,1/4,3/5,1/6,1/8,1/10,1/74.883678012
2,1/3,1/4,3/5,1/6,2/8,1/10,1/48.897924075
2,1/3,1/4,1/5,1/6,1/8,1/10,2/162.6517535643
2,1/3,1/4,1/5,1/6,2/8,1/10,2/106.209167439375
2,1/3,1/4,2/5,1/6,1/8,1/10,2/58.735355453775
2,1/3,1/4,2/5,1/6,2/8,1/10,2/37.5705898425
2,1/3,1/4,3/5,1/6,1/8,1/10,2/79.00228030266
2,1/3,1/4,3/5,1/6,2/8,1/10,2/51.587309899125
2,1/3,1/4,1/5,1/6,1/8,1/9,1/242.8213382595
2,1/3,1/4,1/5,1/6,2/8,1/9,1/158.558709684375
2,1/3,1/4,2/5,1/6,1/8,1/9,1/87.685483260375
2,1/3,1/4,2/5,1/6,2/8,1/9,1/56.0887952625
